CODIGO;ENTIDAD;NOMBRE FANTASIA;DIRECCION;COMUNA;HORARIO REFERENCIAL;UTM;GEOGRAFICAS
104284;Fullcarga;CAMENCITA;DEMIAN 2152;MAIPU;;335004:6290862;-33.5093613097345:-70.776975418186
104285;Fullcarga;NATANAEL;SUR 1882;MAIPU;;334208:6289435;-33.5221002482826:-70.785808644152
104290;Fullcarga;CHRISTOPHER 1;EJERCITO LIBERTADOR 628;PUENTE ALTO;;352316:6280166;-33.6083316644083:-70.5924175054718
104291;Fullcarga;MINIMARKET;SEGUNDA TRANSVERSAL 3430;MAIPU;;338013:6292322;-33.4966583954329:-70.7443319638852
104292;Fullcarga; LA ESKINA;DIAGONAL DE LOS LAGOS 7081;PUDAHUEL;;338933:6295397;-33.4690760582464:-70.7338726405707
104294;Fullcarga;BAYJO;TRONCAL SAN FRANCISCO 3276;PUENTE ALTO;;350632:6284359;-33.570006:-70.609300
104297;Fullcarga;WILLIAMS;GRUMETE BUSTOS 698-A;INDEPENDENCIA;;345466:6300428;-33.42467308147:-70.6627276855242
104299;Fullcarga;ENTRETENIMIENTOS SIGUENZA;SAN PABLO 4773;QUINTA NORMAL;;341985:6298725;-33.4395249263708:-70.700456815489
104300;Fullcarga;CIBER EL PELON;SANTA FE 1897;QUINTA NORMAL;;342291:6300219;-33.42610270788008:-70.69690042258686
104304;Fullcarga;LOS TORRES;PADRE ESTEBAN GUMUCIO 254;LA GRANJA;;349418:6289935;-33.5198450049261:-70.6220029412259
104305;Fullcarga;JOSE MARCOS;VICTOR JARA 1533;SAN BERNARDO;;342850:6286145;-33.552786:-70.692800
104306;Fullcarga;A Y J;PEDRO DE VALDIVIA 0480;SAN BERNARDO;;343438:6282536;-33.5856906919717:-70.6876647826035
104307;Fullcarga;KIOSCO;LAS PALMERAS FRENTE AL 3207;ÑUÑOA;;351498:6295839;-33.4669054602219:-70.5986305655762
104308;Fullcarga;TELISIA;LOS PINGUINOS 4154;ESTACION CENTRAL;;342950:6295195;-33.47148711438:-70.6906991249175
104309;Fullcarga;LOS RAMIREZ;LAS TORRES 2204-A;CERRO NAVIA;;339009:6301194;-33.4168198420831:-70.732021299258
104310;Fullcarga;MATIUS;JOSE MIGUEL INFANTE 7011 LOCAL 1;RENCA;;338031:6302365;-33.406120529845:-70.7423174834794
104311;Fullcarga;INTICOM;CATEDRAL 1252 LOCAL 2;SANTIAGO;;346220:6298981;-33.43782863:-70.65486775
104312;Fullcarga;LA FORTALEZA;COLOMBIA 8404;LA FLORIDA;;352685:6288800;-33.530535626991:-70.5870209830736
104314;Fullcarga; AVELINO REYES;ICTINOS 1663;PEÑALOLEN;;354824:6295364;-33.4716466637459:-70.5629319980661
104316;Fullcarga;PEDRO MARIN;DOMINGO SANTA MARIA 4148 LOCAL 2;RENCA;;341493:6302539;-33.40495214:-70.7052627
104317;Fullcarga;SAN MAURICIO;ANGOL 1735;RENCA;;339461:6303368;-33.397291426594:-70.7267729125289
104318;Fullcarga;PLAZA EVENTOS;MARURI 1395;RENCA;;345686:6301497;-33.414788:-70.659617
104328;Fullcarga;DAINITA MASCOTAS;CARTWRIGHT 1042;LO BARNECHEA;;359364:6307729;-33.3607646150392:-70.5121531106183
104329;Fullcarga;MY FAMILY;ALTONA 1705;CONCHALI;;343853:6306222;-33.3722075978105:-70.6790746506185
104330;Fullcarga;MAXMIN;EL PARRON  (EX 824) 846;LA CISTERNA;;346667:6289000;-33.5278808078564:-70.6517705017326
104453;Fullcarga;KIOSCO LA QUEBRADA;CAMINO EL OTOÑAL FRENTE AL 1598;LAS CONDES;;358674:6303181;-33.401393:-70.519710
104487;Fullcarga;PAOLITA;PEDRO DE MENDOZA 13504;SAN BERNARDO;;343394:6283150;-33.580149574073:-70.6880321040052
104490;Fullcarga;D LA ESQUINA;FRANCISCO BILBAO 3659;PROVIDENCIA;;352567:6299587;-33.43286166666667:-70.5859411111111
104491;Fullcarga;PATRICIA;FERNANDO RIOJA  276;LA CISTERNA;;346178:6289564;-33.52261963:-70.65712938
104492;Fullcarga;ELISABETH URZUA;DIPUTADO ANGEL FANTUZZI  270;MAIPU;;335182:6286732;-33.546615779:-70.775824578
104494;Fullcarga;ANDREITA;GENARO PRIETO 4251;RECOLETA;;347274:6304948;-33.3841876130272:-70.6425296913694
104497;Fullcarga;LA TETE;NAVIDAD 2592;PEDRO AGUIRRE CERDA;;344126:6291413;-33.505765006346:-70.678709571614
104499;Fullcarga;MATTY;SANTA ROSA  2565;SAN MIGUEL;;347487:6294509;-33.4783360561516:-70.6420049938066
104501;Fullcarga;PUNTO FIJO;PUENTE BUIN   9036;LA REINA;;357486:6296453;-33.461896:-70.533547
104502;Fullcarga;DONDE LA FRAN;POLCURA 2274;PEÑALOLEN;;356883:6294384;-33.4807562908603:-70.5409373164788
104504;Fullcarga;LP INTERNET;BACTEOROLOGICO 10909;LA FLORIDA;;353293:6285775;-33.5578878645318:-70.5809676439429
104505;Fullcarga;LOS AROMOS;DOMINGO SANTA MARIA 3839 LOCAL 2-B;RENCA;;342059:6302345;-33.4068937175712:-70.6990258807239
104506;Fullcarga;RULOS;JOSE ARRIETA 6545 DEPTO 1;PEÑALOLEN;;354770:6296378;-33.462494750733796:-70.56334484098598
104507;Fullcarga;BABY;TENERIFE 1587;CERRO NAVIA;;337778:6300773;-33.4204313463044:-70.7453303745598
104508;Fullcarga;TUTI FRUTI;EL MONTIJO 1724;RENCA;;336850:6303182;-33.398573325:-70.7548648219999
104509;Fullcarga;LUBEMIJO;LAS TORRES 195;ESTACION CENTRAL;;339178:6297287;-33.4520679006286:-70.7308960403608
104511;Fullcarga;JUANA URRUTIA;JOSE GHIARDO 0163;LA GRANJA;;348411:6289479;-33.5238142304528:-70.6329145398566
104516;Fullcarga;VICTORIA;RANCAGUA  750;PROVIDENCIA;;349164:6298859;-33.439352317755:-70.6232340880674
104519;Fullcarga;EL JIMEÑO;FRANCISCO BILBAO 535;PROVIDENCIA;;348984:6298600;-33.4416584270985:-70.6252166385141
104521;Fullcarga;LA GOTITA DEL PORTEÑO;LOS RETAMOS  1351;CERRO NAVIA;;339734:6299664;-33.4307225481218:-70.7244968456185
104522;Fullcarga;BLANCO;COLO COLO 1224;CERRILLOS;;339885:6292283;-33.497292776835:-70.7241931879935
104523;Fullcarga;EL SUPER;EL PARQUE 15025;PUDAHUEL;;330856:6304336;-33.386950:-70.818508
104524;Fullcarga;PUERTO CAFÉ;MERCED 16;SANTIAGO;;348020:6299104;-33.43697927975566:-70.63549848601758
104525;Fullcarga;LA NANA;JULIO MONTT SALAMANCA 084;QUILICURA;;338624:6306799;-33.3662269935371:-70.7351485377004
104526;Fullcarga;LOS 3 POLLITOS;ERCILLA 1261;PUDAHUEL;;336984:6299223;-33.4342871542652:-70.7541489603374
104527;Fullcarga;JOSE (C);VILLA SUR 4554;PEDRO AGUIRRE CERDA;;343886:6293557;-33.4863922539582:-70.6809110096225
104528;Fullcarga;ELIANA;PLAZA DE ARMAS 02697;LA PINTANA;;349229:6281746;-33.5936479700062:-70.6254146842415
104529;Fullcarga;PRINCIPITO;SANTA RAQUEL 4576;LA FLORIDA;;351539:6285263;-33.5628816:-70.5995871
104530;Fullcarga;ALMACEN Y BAZAR;LOS JUNCOS 8846;LA CISTERNA;;345422:6287904;-33.5375871909133:-70.6653653870922
104531;Fullcarga;LA LICORERA;VITACURA 7600;VITACURA;;355006:6304907;-33.3856293251574:-70.5594326150704
104532;Fullcarga;JUAN VILLAGRA;CLAUDIO ARRAU 889;EL BOSQUE;;344656:6284687;-33.566192:-70.673604
104534;Fullcarga;CHIKYTITA;CLAUDIO VICUÑA 3805;QUINTA NORMAL;;343242:6300283;-33.425671:-70.686668
104535;Fullcarga; SHOTITA;PADRE LIAM HOLOHAN 6780;CERRO NAVIA;;339622:6301401;-33.415054:-70.725395
104536;Fullcarga;DONDE LA TIA EMILIANA;LOS ARBUSTOS 1581;QUILICURA;;340783:6307026;-33.364513:-70.711922
104660;Fullcarga;TIENDA UPA!-SHELL  (F.124);VITACURA 7900;VITACURA;;355122:6304911;-33.3856058126255:-70.5581807974377
104767;Fullcarga;KIOSKO GENITO;CENTRAL ESQUINA EL PINAR 3651;SAN JOAQUIN;;349190:6293023;-33.491685:-70.623372
104770;Fullcarga;RICARDO MELLA;SEGUNDA TRANSVERSAL 3532;MAIPU;;338039:6292452;-33.495495:-70.744034
104772;Fullcarga;LUIS ROJAS (C);ESCUELA DE INFANTERIA 2253;MAIPU;;333520:6290799;-33.509705:-70.792969
104773;Fullcarga;LOS NIÑITOS;CALIFORNIA 1243;CERRO NAVIA;;338298:6299422;-33.432701:-70.739990
104775;Fullcarga;SEÑORA CARMEN;DIEGO DE ALMAGRO 1352;QUILICURA;;340488:6306302;-33.370995:-70.715225
104776;Fullcarga;LOS SOCIOS DOS;"ISMAEL BRISEÑO 1583 ""A""";QUILICURA;;339650:6305528;-33.377850:-70.724358
104777;Fullcarga;SEBASTIAN;JOSE MANUEL BORGOÑO 2803;RENCA;;343593:6301498;-33.414475:-70.682113
104779;Fullcarga;ALOUY NOEL;SAN PABLO 8402;PUDAHUEL;;337926:6298043;-33.444778:-70.743666
104783;Fullcarga;PUNTO TABACO;FERMIN VIVACETA 827 LOCAL 2;INDEPENDENCIA;;345514:6300666;-33.422550:-70.662178
104784;Fullcarga;SENY;TRANCREDO PINOCHET 0854;LA PINTANA;;346598:6282955;-33.582378:-70.653564
104785;Fullcarga;LOS AMANTES;INES DE SUAREZ 13658;LA PINTANA;;350545:6282185;-33.589882:-70.611176
104786;Fullcarga;LA VEGUITA;ARGENTINA 846;MAIPU;;335936:6292052;-33.498775:-70.766731
104787;Fullcarga;ELIZABETH;CALLE G 1358;CONCHALI;;345256:6305920;-33.374843:-70.663478
104788;Fullcarga;DULCA;FRANCISCO BILBAO 2952;PROVIDENCIA;;352341:6299383;-33.434781:-70.588419
104790;Fullcarga;CHAVEZ;MATTA 733;SANTIAGO;;347218:6296704;-33.458213:-70.643964
104791;Fullcarga;DONDE NANO;PIRAMIDE 797;SAN MIGUEL;;347149:6291812;-33.502605:-70.646111
104793;Fullcarga;CLAUDIA;CAMINO LAS ACACIAS 03063;SAN BERNARDO;;341422:6285402;-33.559273:-70.708309
104794;Fullcarga;NEWEN;DIEGO DE SEVILLA 13368;SAN BERNARDO;;344029:6282999;-33.581612:-70.681221
104795;Fullcarga;CHUMA;TOCONAO 556 DEPTO 13-B;QUILICURA;;337689:6306671;-33.367252:-70.745232
104796;Fullcarga;JANY;LARRAIN 9767;LA REINA;;357856:6297495;-33.452552:-70.529405
104797;Fullcarga;KATU Y PALY;SANTA ELENA 255;PUENTE ALTO;;354128:6280064;-33.609505:-70.572922
104798;Fullcarga;FREEDOM EL GRAN BAZAR;CRETA 2686;PUENTE ALTO;;351459:6282336;-33.588650:-70.601303
104801;Fullcarga;FERNANDA Y ALONSO;LAS NINFAS 1859;PUENTE ALTO;;351521:6281500;-33.596199:-70.600769
104802;Fullcarga;DONDE TOMAS;AZAPA 3843 LOC 23-24;ÑUÑOA;;352133:6295737;-33.467625:-70.591248
104803;Fullcarga;LO DE CAMI;SAN FRANCISCO 350 LOCAL B;SANTIAGO;;346944:6297703;-33.449172:-70.646734
104804;Fullcarga;DON PAN;BALDOMERO LILLO 1571;LA PINTANA;;348300:6282942;-33.582449:-70.634653
104806;Fullcarga;EL BETO;CHILOE 267;SAN JOAQUIN;;349242:6290628;-33.513282:-70.623209
104808;Fullcarga;DULCE AMOR;WALKER MARTINEZ 3210;LA FLORIDA;;354864:6289713;-33.522316:-70.562846
104810;Fullcarga;DONDE EL FILO;ANIBAL ZAÑARTU 10374;SAN RAMON;;346830:6286029;-33.554410:-70.649963
104811;Fullcarga;KIOSCO;JOSE PEDRO ALESSANDRI FRENTE AL 1210;ÑUÑOA;;351476:6295937;-33.465729:-70.598289
104812;Fullcarga;EL RETORNO DE DON GATO;GERMAN GARCES 1691;MAIPU;;334514:6288979;-33.525971:-70.782031
104813;Fullcarga;HERMANOS LIZANA;GABRIELA MISTRAL 9431;LO ESPEJO;;341930:6288462;-33.531762:-70.702292
104814;Fullcarga;BELINDA;CONDELL 1807 LOCAL 2;ÑUÑOA;;348998:6297479;-33.451478:-70.624688
104815;Fullcarga;EL SHURDITO;SAN IGNACIO 1247;SANTIAGO;;346176:6296273;-33.461954:-70.655239
104816;Fullcarga;EL OJO;LAS TORRES 7708;CERRILLOS;;338911:6291640;-33.502654:-70.734225
104873;Fullcarga;TIENDA UPA!-SHELL  (F.117);PEDRO DE VALDIVIA 3014;ÑUÑOA;;350804:6297669;-33.450023:-70.605223
104998;Fullcarga;FLAVIA CESPEDES ESPINOZA;FELIZ MERGOZ 139-A;CERRILLOS;;341434:6292698;-33.493492:-70.706878
105000;Fullcarga;PIERAMARELA LEON;LOS URBANISTAS 0251;MAIPU;;333975:6286771;-33.545795:-70.788238
105004;Fullcarga;KREMA Y CANELA;ARTURO PRAT 1375 LOCAL 1;SANTIAGO;;346929:6296147;-33.463198:-70.647165
105006;Fullcarga;LEON MOYON;UNO PONIENTE 941;ESTACION CENTRAL;;342744:6296165;-33.462427:-70.692180
105007;Fullcarga;VIVIANA ;PEDRO AGUIRRE CERDA 8881;SAN RAMON;;348035:6287471;-33.541581:-70.636736
105008;Fullcarga;ALMACEN DE BARRIO;TOBAGO 1381;VITACURA;;355082:6304545;-33.388902718585435:-70.558673110938
105009;Fullcarga;SUSANA;ESMERALDA 1187;RENCA;;338477:6302062;-33.408632:-70.737019
105010;Fullcarga;MAMI ROSA;FRAY FRANCISCO RAMIREZ 2102-B;MACUL;;353238:6294954;-33.474839:-70.579497
105012;Fullcarga;ANGEL MARQUINA;SAN FRANCISCO 8525;PUDAHUEL;;337558:6298964;-33.436419:-70.747451
105014;Fullcarga;KIOSCO;MACUL FRENTE AL 4203;MACUL;;351367:6292983;-33.492352:-70.599949
105015;Fullcarga;AMANECER;GRECIA 5791;PEÑALOLEN;;353612:6295429;-33.470602:-70.575390
105016;Fullcarga;CAMY CAR;LA VARA 02753;SAN BERNARDO;;341650:6284596;-33.566860:-70.706566
105017;Fullcarga;VICTORIA TOBAR;LAS ARAUCARIAS 6827;LA FLORIDA;;355837:6290023;-33.519648:-70.552327
105018;Fullcarga;LAS DELICIAS;ALFONSO 832;SAN BERNARDO;;342482:6280016;-33.607981:-70.697845
105020;Fullcarga;EL BOLICHE;PROFESOR ALCAINO 01360 DEPTO 13;PUENTE ALTO;;355371:6280829;-33.602486:-70.558834
105021;Fullcarga;CARLOS MOYA;VOLCAN TACORA 1911;SAN BERNARDO;;351350:6283256;-33.580049:-70.601745
105022;Fullcarga;MATIAS Y CARLOS;EL FRUTO PONIENTE 1860 BLOCK 211;PUENTE ALTO;;351959:6278212;-33.625612:-70.596021
105023;Fullcarga;ALGO TENGO;MEXICO 1315;PUENTE ALTO;;355447:6281508;-33.596373:-70.557895
105024;Fullcarga;SEMAVIC;27 DE ABRIL 5427;QUINTA NORMAL;;341162:6302016;-33.40944496825397:-70.70815958730162
105025;Fullcarga;CSOTO;ILOCA 1034;LA PINTANA;;347226:6283154;-33.580385:-70.646183
105029;Fullcarga;ARICA;CONCHA Y TORO 3942;PUENTE ALTO;;353045:6284129;-33.572408:-70.583347
105031;Fullcarga;KA Y TA;LA ORACION 14841;LA PINTANA;;349133:6280584;-33.603829:-70.626081
105033;Fullcarga;EL MOLINO;EL MOLINO  30033;PUDAHUEL;;330993:6304389;-33.386495:-70.817027
105034;Fullcarga;RED BUTTON;IRARRAZAVAL 4639;ÑUÑOA;;353099:6297190;-33.45483483:-70.58137045
105035;Fullcarga;DONDE LUIS;MAULE 874;SANTIAGO;;347105:6295729;-33.466994:-70.645340
105036;Fullcarga;JENNIFFER;CAPITAN PRAT 7122;CERRILLOS;;339273:6292559;-33.49472:-70.730736
105037;Fullcarga;TERRAZAS MARKET;SAN ISIDRO 341 LOCAL 2;SANTIAGO;;347278:6297834;-33.448330:-70.643692
105038;Fullcarga;RODAMIENTOS VILLELA;DIEZ DE JULIO 542 LOCAL 41;SANTIAGO;;347444:6297297;-33.452905:-70.641424
105039;Fullcarga;LAS GEMELAS;TUPUNGATO 5623;CONCHALI;;343904:6305692;-33.376999:-70.678612
105040;Fullcarga; DONDE JUANITO;LAGO O HIGGINS 8050;PEÑALOLEN;;356278:6295797;-33.467651:-70.546645
105041;Fullcarga;LA BENDICION;CABALLERO DE LA MONTAÑA 624 CASA 20;PEÑALOLEN;;357855:6295856;-33.467325:-70.529677
105043;Fullcarga;LOS TRES A;SALVADOR ALLENDE 7652;CERRILLOS;;338735:6291668;-33.502377:-70.736113
105045;Fullcarga;LA TOMATERA;JORGE GONZALEZ 4172;MACUL;;352249:6292814;-33.494000:-70.590487
105046;Fullcarga;AIDA;NUEVA DOS 1737;ÑUÑOA;;349961:6295687;-33.467777:-70.614623
105047;Fullcarga;AMALLYSON;GAMERO 2368;INDEPENDENCIA;;345272:6300700;-33.4220826:-70.66495546
105168;Fullcarga;EMPORIO CASA VIEJA;SARGENTO CANDELARIA 1738;SAN RAMON;;347138:6286131;-33.553819298165834:-70.64719430396543
105169;Fullcarga;P Y K;VICUÑA MACKENA 1078;LA CISTERNA;;346473:6287123;-33.544493:-70.653618
105170;Fullcarga;SJ E HIJOS;RECALADA ORIENTE 11573;LA FLORIDA;;350676:6284589;-33.567936:-70.608789
105171;Fullcarga;TODO PERFUMES;5 DE ABRIL 093 LOCAL 137;MAIPU;;336871:6290700;-33.510818:-70.756348
105172;Fullcarga;ZEUS;VICUÑA MACKENNA 1509;RENCA;;337693:6302876;-33.401466:-70.745865
105173;Fullcarga;SHARLOM;PADUA 1479;CERRO NAVIA;;339008:6300078;-33.426594:-70.731658
105174;Fullcarga;MI ANGELITO;ESTADOS UNIDOS 1246;CERRO NAVIA;;338492:6299413;-33.432804:-70.737900
105176;Fullcarga;LA PALMERA;CHUNGARA 694;LA REINA;;357695:6296770;-33.459067:-70.531247
105177;Fullcarga;CARDAJO;LO BLANCO 1152;LA PINTANA;;347696:6282418;-33.587379:-70.641815
105180;Fullcarga;YKA;EJERCITO LIBERTADOR 3978;PUENTE ALTO;;351554:6284141;-33.572096:-70.599403
105184;Fullcarga;YING Y YANG;SAN DIEGO 631;SANTIAGO;;346624:6297243;-33.453272:-70.650256
105186;Fullcarga; RUSET SPA;VALLE DEL HUASCO SUR 501;SAN BERNARDO;;341458:6279148;-33.615655:-70.709030
105188;Fullcarga;MATIAS SPA;JUANITA 0382;PUENTE ALTO;;350472:6278759;-33.6207534181977:-70.6125245103234
105189;Fullcarga;Y C V;CRETA NORTE 3851;PUENTE ALTO;;351187:6283688;-33.5764161339999:-70.6039978869999
105190;Fullcarga;MARIANA ZUÑIGA;AMANDA LABARCA HUBERSTON 4782;MACUL;;353169:6295016;-33.47455677:-70.58079287
105191;Fullcarga;EL TORITO;CUATRO PONIENTE  0781;MAIPU;;333852:6287905;-33.535847:-70.789925
105192;Fullcarga;DOÑA REBECA;CABILDO  4337;SAN JOAQUIN;;347892:6292439;-33.496768:-70.637431
105194;Fullcarga;LU.KA Y TIO ALE;LOS JESUITAS 666;QUILICURA;;336696:6307347;-33.361004:-70.755775
105195;Fullcarga;EL GUTI;SANTA LUCIA 277;QUILICURA;;338404:6307659;-33.358452:-70.737366
105196;Fullcarga;ORINOCO LTDA.;CARLOS VALDOVINOS 1076;SAN MIGUEL;;346950:6294361;-33.479595:-70.647820
105197;Fullcarga;BARBARITA;LAGO CALAFQUEN  2123;PEDRO AGUIRRE CERDA;;345418:6293499;-33.486852:-70.663870
105198;Fullcarga;DON TITO;ONGOLMO 864;CERRILLOS;;340185:6292007;-33.499828:-70.721016
105199;Fullcarga;SEMARA;FRANCIA 01282;LA CISTERNA;;344104:6288977;-33.527431:-70.678795
105200;Fullcarga;REMI;ANDRES AMENABAR 1324;MAIPU;;335553:6288136;-33.534023:-70.771568
105201;Fullcarga;ALMACEN LA FEÑY;IGNACIO ECHEVERRIA 8767;LA CISTERNA;;346446:6287903;-33.537746:-70.654350
105202;Fullcarga;DONDE IVAN;NUEVA DE MATTE 2482;INDEPENDENCIA;;344163:6302160;-33.408882:-70.676453
105203;Fullcarga; LUIS RODRIGUEZ;HEORE HIPOLITO UTRERAS 289;RECOLETA;;347975:6304393;-33.389297:-70.635094
105204;Fullcarga;BUEN DIA;ROLANDO FRODEN  1703;LA FLORIDA;;353073:6289953;-33.520203:-70.582657
105205;Fullcarga;D Y K;LAS GALIZABRAS 1755;LA FLORIDA;;350557:6284488;-33.568825:-70.610085
105206;Fullcarga;PANADERIA PEPE;LOS CEIBOS 7950;CERRILLOS;;340480:6290879;-33.509752:-70.717471
105208;Fullcarga;MARIA GARRIDO;VOLCAN SOCOMPA 060;QUILICURA;;337204:6307252;-33.361938:-70.750336
105210;Fullcarga;DONDE EL CHASCA;EL CONQUISTADOR 1331;MAIPU;;333166:6288771;-33.527638:-70.796577
105211;Fullcarga;AMASANDERIA NINA;GERMAN GARCES 1624;MAIPU;;334700:6288997;-33.526134:-70.780602
105212;Fullcarga;MIS HIJOS;EL RETOÑO 1973;RENCA;;343402:6302735;-33.403584:-70.684532
105213;Fullcarga;LOS ABUELITOS DE MARURI;LENKA FRANULIC 1505;RENCA;;337617:6302817;-33.401989:-70.746696
105214;Fullcarga;GERARDITO;ESMERALDA 1660;RENCA;;338597:6302708;-33.403118:-70.736183
105215;Fullcarga;ROSMERY GUARNIZ;CAPITAN BYNON 1160;INDEPENDENCIA;;345131:6301596;-33.414104:-70.666130
105217;Fullcarga;NATHY;CACIQUE CAYOCUPIL 1221;CONCHALI;;345780:6304507;-33.387951:-70.658661
105218;Fullcarga;CATTERIN GONZALEZ;CAMPANARIO 2109;CONCHALI;;343718:6304744;-33.385517:-70.680779
105219;Fullcarga; CASA LOLA;FOSFATO 1240;CONCHALI;;344912:6306089;-33.373273:-70.667147
105220;Fullcarga;MARCA CHANCHO;MAULLIN 16621;MAIPU;;336372:6286386;-33.549931:-70.763084
105221;Fullcarga;BAZAR Y LIBRERÍA MAFALDA;CARMEN 1389;MAIPU;;336281:6290237;-33.515198:-70.763351
105222;Fullcarga;SARDICH IN FAMILY;MANUEL SANCHEZ 6130;CERRO NAVIA;;340320:6301097;-33.417900:-70.717941
105223;Fullcarga;EMANUELA DORZAMOR;"LAS TORRES 1392 LOCAL ""A""";CERRO NAVIA;;339125:6299758;-33.429790:-70.731033
105224;Fullcarga;CONFITERIA SANTIS SPA;PEDRO DE VALDIVIA 3474 LOCAL 10-B;ÑUÑOA;;350918:6297160;-33.45480243:-70.60484396
105225;Fullcarga;ANDREA ROJAS;ESTUDIANTE NAVARRO 1927;RECOLETA;;348273:6302129;-33.409752:-70.632263
105226;Fullcarga;NANA;SIERVAS DE MARIA  5515;HUECHURABA;;347458:6305965;-33.374752:-70.639806
105227;Fullcarga;SANTA CATALINA;EL CANAL 19591;PUDAHUEL;;328648:6297441;-33.449059:-70.844124
105228;Fullcarga;TOO EL RATO;IRARRAZAVAL 1826-A;ÑUÑOA;;350241:6297333;-33.4531467:-70.61209442
105231;Fullcarga;PALOMITA;PARAGUAY 1199;LA CISTERNA;;346899:6288399;-33.533344:-70.649384
105232;Fullcarga;RUTH MEYER ;CARD RAUL SILVA HENRIQUEZ 192 DEPTO 110;CERRILLOS;;340163:6294293;-33.479221:-70.720848
105233;Fullcarga;LA ESPERANZA;PORTALES 1863;MAIPU;;334315:6289860;-33.51817614:-70.78476547
105234;Fullcarga;EL REGRESO;ESPERANZA 1272;SANTIAGO;;344195:6299757;-33.430553:-70.676521
105235;Fullcarga;VIRGINIA SILVA;PLACER 880 LOCAL 361;SANTIAGO;;347234:6294815;-33.475548:-70.644684
105236;Fullcarga;MIKIOSCO;ELIODORO YANEZ 2947 LOCAL 105;PROVIDENCIA;;352042:6300249;-33.427231:-70.592064
105237;Fullcarga;ELECTRIC HOME;FRANCISCO BILBAO 2016;PROVIDENCIA;;350682:6299012;-33.438194:-70.606888
105238;Fullcarga;ROMAN SIGUENZA;TORO MAZOTE 9;ESTACION CENTRAL;;342781:6297059;-33.454670:-70.692200
105240;Fullcarga;LA RESURRECCION;VOLCAN COPAHUE 027;QUILICURA;;337446:6307234;-33.362137:-70.747734
105242;Fullcarga;LILIAN CARRASCO;VOLCAN GUALLATIRI  20-A;QUILICURA;;337641:6307220;-33.362297:-70.745651
105271;Fullcarga;DONDE NACHITO;LAS ROSAS 12778;LA PINTANA;;349151:6282949;-33.582798:-70.626060
105273;Fullcarga;EL PESO JUSTO;LA RONDA 1725;PUENTE ALTO;;351304:6283270;-33.580204:-70.602814
105274;Fullcarga;DONDE EL TATA;CONSISTORIAL 1787;PEÑALOLEN;;356712:6295065;-33.47459893:-70.54266883
105275;Fullcarga;LA ESKINA DE LA OFERTA;GERONIMO DE ALDERETE 3515;LA FLORIDA;;355405:6289316;-33.526257:-70.557663
105277;Fullcarga;FLOR DORADA (C);"PASAJE ""E"" 2714";QUINTA NORMAL;;340322:6301821;-33.4113680712088:-70.7177947963995
105278;Fullcarga;ALMACEN DAYANITA I (C);COPIAPO 469;SANTIAGO;;347649:6297252;-33.453632:-70.639809
105279;Fullcarga;ALMACEN MONICA (C);CALLE VEINTE 6947;PEÑALOLEN;;355093:6295664;-33.468983:-70.559990
105280;Fullcarga;EL MONO (C);PORTUGAL 1389;SANTIAGO;;348383:6296443;-33.461029:-70.632050
105281;Fullcarga;BAZAR GABY (C);ESCUADRA NACIONAL 0225;MAIPU;;334775:6287455;-33.540039:-70.780075
105282;Fullcarga;MARIA CARVAJAL (C);LO OVALLE 330;LA GRANJA;;348930:6290148;-33.51786:-70.6272186
105283;Fullcarga;LA ESTRELLA;EL VALLE 5870;PEÑALOLEN;;353638:6294912;-33.475567:-70.575768
105285;Fullcarga;FRAN Y FER;SANTA CLARA  5691-A;SAN MIGUEL;;347271:6291260;-33.507599:-70.644890
105287;Fullcarga;CARRERA Y VASQUEZ LTDA;VARGAS BUSTON 998-B;SAN MIGUEL;;346403:6291168;-33.508016:-70.653673
105288;Fullcarga;DORA;SANTA ROSA 12980 LOCAL 3;LA PINTANA;;348931:6282639;-33.585268:-70.627907
105289;Fullcarga;LA LLAVE MAESTRA;GRAN AVENIDA  4850-B;SAN MIGUEL;;346475:6292283;-33.498264:-70.653282
105290;Fullcarga;COMERCIAL MARANATHA;NAHUELBUTA 1776;CONCHALI;;343497:6305294;-33.380236:-70.682487
105291;Fullcarga;YUYITO;GRECCIO 9334;SAN RAMON;;348150:6286791;-33.547728:-70.635619
105296;Fullcarga;EL AMIGO SUREÑO;CUATRO PONIENTE 1200;MAIPU;;335973:6286469;-33.548829:-70.766783
105299;Fullcarga;LA ESQUINA D ELA BENDICION;EL ALARIFE 13970;SAN BERNARDO;;344047:6282299;-33.587929:-70.681152
105301;Fullcarga; ALMACEN JAVIERITA;JUAN DE GUZMAN 0407;SAN BERNARDO;;343302:6282529;-33.585743:-70.689140
105302;Fullcarga;AMIRASU;PUENTE 839 LOCAL 9;SANTIAGO;;346466:6299406;-33.433748:-70.651587
105303;Fullcarga;LA FAMILIA;MARMOL 1699;LA FLORIDA;;350419:6285603;-33.558756:-70.611381
105305;Fullcarga;RUBENCIAO;LEBRELES 8525;PUDAHUEL;;337057:6295852;-33.464691:-70.753975
105306;Fullcarga;EL SEBITA;PUNITAQUI 9340;LAS CONDES;;357623:6300835;-33.422699:-70.531952
105307;Fullcarga;TERESA VENEGAS;PATRICIA 8915;LAS CONDES;;357132:6301047;-33.420727:-70.537201
105308;Fullcarga;EL COTELO;EBANO 1164;LA PINTANA;;347726:6282466;-33.586952:-70.641495
